Date,Close Price
3/25/2018 20:55,525.77
3/25/2018 21:00,527.63
3/25/2018 21:05,528.48
3/25/2018 21:10,529.17
3/25/2018 21:15,529.74
3/25/2018 21:20,529.94
3/25/2018 21:25,529.63
3/25/2018 21:30,529.26
3/25/2018 21:35,529.26
3/25/2018 21:40,529.03
3/25/2018 21:45,528.86
3/25/2018 21:50,529.19
3/25/2018 21:55,530.33
3/25/2018 22:00,531.17
3/25/2018 22:05,531.84
3/25/2018 22:10,532.99
3/25/2018 22:15,534.41
3/25/2018 22:20,534.74
3/25/2018 22:25,534.68
3/25/2018 22:30,534.05
3/25/2018 22:35,534.42
3/25/2018 22:40,535.24
3/25/2018 22:45,535.82
3/25/2018 22:50,535.47
3/25/2018 22:55,535.21
3/25/2018 23:00,533.17
3/25/2018 23:05,528.3
3/25/2018 23:10,525.62
3/25/2018 23:15,525.43
3/25/2018 23:20,524.09
3/25/2018 23:25,523.43
3/25/2018 23:30,522.49
3/25/2018 23:35,522.92
3/25/2018 23:40,522.66
3/25/2018 23:45,522.16
3/25/2018 23:50,523.03
3/25/2018 23:55,523.88
3/26/2018 0:00,524.44
3/26/2018 0:05,524.29
3/26/2018 0:10,524.29
3/26/2018 0:15,525.1
3/26/2018 0:20,525.98
3/26/2018 0:25,526.12
3/26/2018 0:30,526.38
3/26/2018 0:35,526.18
3/26/2018 0:40,525.99
3/26/2018 0:45,526.1
3/26/2018 0:50,525.3
3/26/2018 0:55,524.64
3/26/2018 1:00,524.2
3/26/2018 1:05,522.87
3/26/2018 1:10,522.24
3/26/2018 1:15,520.83
3/26/2018 1:20,520.84
3/26/2018 1:25,521.7
3/26/2018 1:30,522.42
3/26/2018 1:35,522.57
3/26/2018 1:40,522.5
3/26/2018 1:45,521.43
3/26/2018 1:50,521.24
3/26/2018 1:55,520.89
3/26/2018 2:00,520.3
3/26/2018 2:05,520.49
3/26/2018 2:10,520.35
3/26/2018 2:15,520.8
3/26/2018 2:20,521.69
3/26/2018 2:25,522.08
3/26/2018 2:30,521.5
3/26/2018 2:35,522.03
3/26/2018 2:40,522.54
3/26/2018 2:45,522.03
3/26/2018 2:50,522.77
3/26/2018 2:55,522.65
3/26/2018 3:00,522.45
3/26/2018 3:05,522.05
3/26/2018 3:10,523.18
3/26/2018 3:15,523.79
3/26/2018 3:20,524.66
3/26/2018 3:25,524.84
3/26/2018 3:30,524.43
3/26/2018 3:35,524.03
3/26/2018 3:40,523.85
3/26/2018 3:45,523.75
3/26/2018 3:50,523.32
3/26/2018 3:55,523.52
3/26/2018 4:00,523.02
3/26/2018 4:05,522.41
3/26/2018 4:10,522.44
3/26/2018 4:15,521.91
3/26/2018 4:20,522.21
3/26/2018 4:25,522.55
3/26/2018 4:30,522.89
3/26/2018 4:35,523.18
3/26/2018 4:40,522.87
3/26/2018 4:45,523.14
3/26/2018 4:50,523.4
3/26/2018 4:55,523.29
3/26/2018 5:00,523.1
3/26/2018 5:05,523.2
3/26/2018 5:10,522.98
3/26/2018 5:15,522.77
3/26/2018 5:20,522.51
3/26/2018 5:25,523.04
3/26/2018 5:30,523
3/26/2018 5:35,522.66
3/26/2018 5:40,522.75
3/26/2018 5:45,523.34
3/26/2018 5:50,523.65
3/26/2018 5:55,524.24
3/26/2018 6:00,523.73
3/26/2018 6:05,524.02
3/26/2018 6:10,523.87
3/26/2018 6:15,523.1
3/26/2018 6:20,522.38
3/26/2018 6:25,522.32
3/26/2018 6:30,522.69
3/26/2018 6:35,522.18
3/26/2018 6:40,522.37
3/26/2018 6:45,522.82
3/26/2018 6:50,522.59
3/26/2018 6:55,522.08
3/26/2018 7:00,522.25
3/26/2018 7:05,522.1
3/26/2018 7:10,522.19
3/26/2018 7:15,521.95
3/26/2018 7:20,520.95
3/26/2018 7:25,520.81
3/26/2018 7:30,521.85
3/26/2018 7:35,519.85
3/26/2018 7:40,518.89
3/26/2018 7:45,518.6
3/26/2018 7:50,518.8
3/26/2018 7:55,518.9
3/26/2018 8:00,518.57
3/26/2018 8:05,518.88
3/26/2018 8:10,519.29
3/26/2018 8:15,519.36
3/26/2018 8:20,519.9
3/26/2018 8:25,518.73
3/26/2018 8:30,519.41
3/26/2018 8:35,517.83
3/26/2018 8:40,517.61
3/26/2018 8:45,517.54
3/26/2018 8:50,518.06
3/26/2018 8:55,517.77
3/26/2018 9:00,517.64
3/26/2018 9:05,516.83
3/26/2018 9:10,515.95
3/26/2018 9:15,514.96
3/26/2018 9:20,513.48
3/26/2018 9:25,512.69
3/26/2018 9:30,512.98
3/26/2018 9:35,511.63
3/26/2018 9:40,510.62
3/26/2018 9:45,509.61
3/26/2018 9:50,509.36
3/26/2018 9:55,509.94
3/26/2018 10:00,511.08
3/26/2018 10:05,510.55
3/26/2018 10:10,510.09
3/26/2018 10:15,509.57
3/26/2018 10:20,508.66
3/26/2018 10:25,509.15
3/26/2018 10:30,510.04
3/26/2018 10:35,510.81
3/26/2018 10:40,510.48
3/26/2018 10:45,510.12
3/26/2018 10:50,510.01
3/26/2018 10:55,508.97
3/26/2018 11:00,508.16
3/26/2018 11:05,506.48
3/26/2018 11:10,503.25
3/26/2018 11:15,499.53
3/26/2018 11:20,497.59
3/26/2018 11:25,495.34
3/26/2018 11:30,491.05
3/26/2018 11:35,488.36
3/26/2018 11:40,487.39
3/26/2018 11:45,487
3/26/2018 11:50,488.88
3/26/2018 11:55,488.64
3/26/2018 12:00,489.26
3/26/2018 12:05,488.65
3/26/2018 12:10,487.77
3/26/2018 12:15,485.34
3/26/2018 12:20,483.3
3/26/2018 12:25,483.92
3/26/2018 12:30,485.7
3/26/2018 12:35,487.72
3/26/2018 12:40,489.07
3/26/2018 12:45,491.85
3/26/2018 12:50,494.39
3/26/2018 12:55,494.75
3/26/2018 13:00,493.74
3/26/2018 13:05,493.01
3/26/2018 13:10,491.72
3/26/2018 13:15,491.88
3/26/2018 13:20,491.01
3/26/2018 13:25,489.67
3/26/2018 13:30,489.47
3/26/2018 13:35,491.03
3/26/2018 13:40,491.8
3/26/2018 13:45,491.85
3/26/2018 13:50,493.2
3/26/2018 13:55,493.81
3/26/2018 14:00,493.22
3/26/2018 14:05,491.88
3/26/2018 14:10,491.02
3/26/2018 14:15,489.31
3/26/2018 14:20,488.39
3/26/2018 14:25,488.37
3/26/2018 14:30,488.56
3/26/2018 14:35,488.11
3/26/2018 14:40,486.97
3/26/2018 14:45,485.78
3/26/2018 14:50,483.4
3/26/2018 14:55,483.19
